budget,id,popularity,release_date,revenue,runtime,title,vote_average
13100000,61400,1.417392,2011-04-08,4100000.0,140.0,Thank You,5.7
70000,215726,0.071618,2012-08-02,0.0,76.0,Shuttlecock Boys,10.0
1000000,135362,0.32369,2006-06-02,0.0,92.0,The chosen,5.3
5,287859,1.109545,2014-08-29,4.0,141.0,Raja Natwarlal,5.5
4200000,271200,2.031919,2014-05-23,10000000.0,146.0,Heropanti,5.4
10000000,274109,6.818031,2015-12-25,0.0,163.0,Palm Trees in the Snow,7.3
4500000,348537,4.941645,2015-11-20,0.0,106.0,Spanish Affair 2,5.3
1000000,21026,0.484569,2009-03-27,0.0,82.0,The Belgrade Phantom,5.5
4200000,29101,1.148274,2005-02-03,0.0,100.0,Too Fat Too Furious,6.2
800000,85277,0.170979,2006-12-14,966214.0,83.0,Happy Family,6.0
4170000,24285,0.970785,2003-10-09,0.0,95.0,Phileine Says Sorry,5.5
292,147698,1.179559,2011-10-21,0.0,73.0,Crulic - The Path to Beyond,7.3
7500000,305638,7.169599,2015-03-26,0.0,96.0,The Shamer's Daughter,5.5
177,96026,0.048725,2011-04-01,0.0,58.0,Ramin,5.0
1200000,322266,1.77499,2015-01-01,0.0,99.0,Buddy Hutchins,3.3
2100000,121998,0.94537,2012-09-01,0.0,90.0,It Was the Son,6.9
250000,36511,0.801652,2010-05-07,0.0,91.0,White Wall,2.6
60720000,381890,5.296052,2016-02-08,553810228.0,93.0,The Mermaid,6.2
121,137599,1.12006,1980-01-04,0.0,121.0,Action,3.8
1150118,364540,6.235767,2016-06-18,0.0,77.0,Girl Asleep,6.9
7000000,301365,13.410522,2016-06-08,1333124.0,117.0,The Neon Demon,6.4
1900000,364433,10.649494,2015-05-12,0.0,112.0,They Call Me Jeeg Robot,7.5
250000,287940,2.124093,2011-12-31,0.0,89.0,Night Sights,3.5
3000000,37941,1.036233,2010-02-26,12000000.0,157.0,Vinnaithaandi Varuvaayaa,7.7
3230939,20049,1.937874,2009-04-03,18000000.0,162.0,Ayan,6.7
1333333,31626,0.654216,2006-08-09,5333333.0,170.0,Bommarillu,5.6
2915739,31629,0.558002,2009-01-16,14000000.0,132.0,Arundhati,5.6
440141,199160,0.815203,2007-09-28,2640850.0,160.0,Happy Days,6.6
13000000,338065,2.337434,2015-06-05,22000000.0,170.0,Dil Dhadakne Do,6.7
13000000,333352,10.564701,2015-09-11,18704595.0,102.0,Eye in the Sky,7.2
2000000,79550,2.281582,2012-01-16,0.0,81.0,Rogue River,5.0
1000000,320588,14.992311,2015-11-27,14444999.0,95.0,"Hello, My Name Is Doris",6.5
20000,216016,1.621948,2013-06-03,0.0,88.0,The Amityville Asylum,3.8
300,257004,0.892921,2013-03-01,0.0,90.0,The Stalker,1.0
17000000,2989,1.307263,1981-11-12,2000000.0,102.0,Roar,5.6
8000000,333385,7.317816,2016-02-29,34694.0,95.0,Mr. Right,6.3
500000,320048,5.78016,2015-01-24,0.0,80.0,Ratter,5.1
3000000,113752,1.029707,2012-05-28,0.0,102.0,USS Seaviper,2.3
16000000,339984,7.528099,2016-03-17,73883359.0,117.0,Miracles from Heaven,6.8
6000000,209266,1.998735,2013-06-28,0.0,123.0,Exit Marrakech,6.1
29000000,315664,10.829116,2016-05-06,48902953.0,110.0,Florence Foster Jenkins,6.7
5300000,377799,4.199624,2015-09-30,0.0,91.0,One Man and his Cow,7.1
8500000,47845,0.723258,2009-12-10,0.0,108.0,12 Paces without a Head,7.2
18000000,302688,6.344961,2016-03-23,88923251.0,94.0,My Big Fat Greek Wedding 2,5.6
300000,357706,0.756243,2016-01-28,2100000.0,112.0,Irudhi Suttru,6.7
1500000,314029,1.720755,2016-01-14,0.0,101.0,Neon Bull,6.5
13000000,297806,4.654312,2016-02-05,1646788.0,123.0,I Saw the Light,5.9
8000000,186759,5.826914,2016-03-25,0.0,93.0,Get a Job,5.2
15000000,342521,7.942084,2016-04-21,20566327.0,94.0,Keanu,6.0
1300000,375742,2.159038,2015-12-25,101657.0,92.0,The Lure,6.1
700000,336011,6.021721,2016-09-02,200242.0,88.0,White Girl,5.5
5000000,290825,7.550395,2016-07-08,0.0,88.0,Yoga Hosers,4.7
3000000,296360,12.822085,2016-05-27,14016568.0,94.0,Love & Friendship,6.4
400,76746,0.196508,2011-10-06,0.0,0.0,Vdrebezgi,3.3
3650000,383535,3.050844,2016-03-25,0.0,95.0,They're Watching,5.5
3000000,163042,0.166253,2007-05-19,0.0,92.0,Orange Love,4.0
400000,292081,0.984906,2015-05-22,88097.0,100.0,Sunshine Superman,7.2
10000,76105,0.001194,2001-01-13,0.0,82.0,Hunger,0.0
375581,36799,1.238765,2004-05-22,0.0,78.0,Sugar,4.6
717,33482,0.947703,1945-01-01,0.0,90.0,Here Come the Co-eds,5.5
10000000,295699,6.737797,2016-03-30,3400278.0,116.0,Everybody Wants Some!!,6.3
4000000,369557,10.672862,2016-03-11,13624522.0,106.0,Sing Street,8.0
608000,336775,0.610104,2014-10-15,0.0,98.0,All-Stars,6.7
51237,331985,1.714401,2015-03-23,0.0,14.0,Sundays,6.2
5000000,370755,10.300307,2016-11-17,2152738.0,118.0,Paterson,7.0
115000000,290595,17.260203,2016-04-06,164602163.0,114.0,The Huntsman: Winter's War,6.0
35000000,325133,9.914008,2016-05-04,108758521.0,91.0,Neighbors 2: Sorority Rising,5.6
110,158928,0.814722,2003-05-04,0.0,108.0,The Roman Spring of Mrs. Stone,4.5
9000000,301608,7.55939,2016-04-29,0.0,93.0,The Trust,4.8
4000000,68016,0.372987,2011-01-14,6000000.0,160.0,Aadukalam,6.8
325000,372226,0.867549,2016-02-04,1600000.0,118.0,Visaranai,8.0
1500000,32202,0.257958,1982-10-01,0.0,76.0,Hey Good Lookin',6.8
1500000,343112,0.494847,2015-06-02,0.0,87.0,Man Vs.,5.4
2100000,374465,5.858112,2016-03-16,282382.0,102.0,Things to Come,6.5
3000,15803,1.099681,1995-01-01,0.0,20.0,Multi-Facial,5.9
1000000,354924,3.904904,2015-10-01,0.0,80.0,The Dead Room,4.8
18,301056,1.145184,2014-03-25,0.0,87.0,Enchanted Kingdom,5.1
7000000,170194,6.24665,2013-01-10,0.0,100.0,Riddle,4.3
5070773,335578,8.121072,2015-12-03,0.0,100.0,Land of Mine,7.8
5000000,23854,0.658448,2009-10-30,0.0,90.0,The Assailant,5.4
32000000,39899,5.409525,1982-03-25,0.0,93.0,Turkey Shoot,5.8
16000000,377985,5.127876,2016-04-15,29251596.0,142.0,Fan,6.2
1800000,56948,0.25362,2008-09-02,0.0,100.0,Máncora,5.8
27000000,303858,11.953822,2016-05-12,93282604.0,98.0,Money Monster,6.5
700000,82394,1.185614,1938-05-20,0.0,73.0,Swiss Miss,6.1
30000000,322240,10.000208,2016-08-03,57814445.0,87.0,Nine Lives,5.5
7500000,84907,2.263493,2012-03-09,0.0,95.0,Playback,3.7
2000000,50025,0.95907,2009-11-29,0.0,98.0,Kolpaçino,6.3
20000000,326423,8.468401,2016-04-15,55030051.0,112.0,Barbershop: The Next Cut,6.2
10000000,330483,8.28378,2016-02-04,18730891.0,111.0,The Choice,6.7
200000000,127380,14.477677,2016-06-16,1028570889.0,97.0,Finding Dory,6.8
1,35759,1.096116,2009-10-23,0.0,84.0,My Super Psycho Sweet 16,6.2
29000000,323676,7.533146,2016-04-07,78636257.0,91.0,The Boss,5.5
20000000,333669,12.119295,2016-04-22,14397593.0,92.0,Bastille Day,6.0
12000000,137400,1.091711,2012-01-13,0.0,142.0,Black & White: The Dawn of Assault,6.6
50000000,316152,10.223582,2016-06-24,25035950.0,139.0,Free State of Jones,6.6
73000000,153518,11.171927,2016-05-11,349779543.0,97.0,The Angry Birds Movie,5.9
50000,122466,1.486743,2011-12-21,0.0,90.0,Sick Boy,4.1
18000000,332411,6.2319,2016-04-14,0.0,92.0,I Am Wrath,4.5
10500000,384737,11.548303,2016-07-15,100659.0,99.0,Precious Cargo,5.1
30000000,347938,5.791978,2016-02-15,0.0,432.0,11.22.63,8.0
9200000,188540,0.882864,2013-10-31,21000000.0,157.0,Arrambam,6.0
7900000,300983,0.86433,2015-02-06,16000000.0,176.0,Yennai Arindhaal,6.6
6100000,76788,1.145752,2011-08-31,28000000.0,149.0,Mankatha,5.6
620000,330418,0.326862,2015-06-26,1400000.0,146.0,Indru Netru Naalai,7.4
5900000,247504,1.915168,2014-01-10,19000000.0,161.0,Veeram,5.8
2000000,223365,0.247816,1990-07-12,0.0,150.0,Anjali,7.3
500000,69428,0.509127,1999-05-01,500000.0,157.0,Vaali,6.0
500000,69417,0.45621,2002-12-05,500000.0,157.0,Villan,6.7
500000,69401,0.349478,2001-01-14,500000.0,157.0,Dheena,5.3
500000,69399,0.233572,2001-06-08,500000.0,157.0,Citizen,5.9
500000,69427,0.493342,1999-08-25,500000.0,157.0,Amarkalam,6.6
500000,69404,0.284847,2000-02-02,500000.0,157.0,Mugavari,7.5
500000,69422,0.370114,1995-09-25,500000.0,157.0,Aasai,6.0
500000,69423,0.071908,1996-07-12,500000.0,157.0,Kadhal Kottai,7.0
25000000,353069,8.309565,2016-04-28,48418160.0,118.0,Mother's Day,5.8
40000000,302401,14.384554,2016-09-15,37279439.0,134.0,Snowden,7.0
20000000,234004,9.115939,2016-04-13,8821329.0,94.0,Ratchet & Clank,5.4
200000,139854,0.003741,2007-04-30,0.0,90.0,Anita O'Day: The Life of a Jazz Singer,0.0
11000,214187,0.002356,2004-09-17,0.0,27.0,The Death of Kevin Carter: Casualty of the Bang Bang Club,0.0
16500000,257440,7.35578,2016-04-29,21256.0,93.0,Term Life,5.7
27000000,35026,4.572642,2009-10-21,0.0,103.0,Lucky Luke,4.7
2000000,173443,1.320196,2013-03-07,0.0,98.0,Rio 2096: A Story of Love and Fury,6.6
1500000,35114,1.64689,2003-08-05,0.0,7.0,Destino,7.0
5000000,153779,1.027956,2010-10-06,0.0,110.0,The Kingdom of Solomon,9.0
24000000,75926,0.661658,1986-11-24,0.0,523.0,Shaka Zulu,5.0
50000000,290250,16.075615,2016-05-15,62788218.0,116.0,The Nice Guys,7.0
140000,239895,0.305248,2013-11-28,0.0,133.0,Twisted,7.1
704460,202214,1.736224,2013-08-28,0.0,103.0,Real Playing Game,4.2
30000000,270010,9.104543,2016-04-22,4212494.0,97.0,A Hologram for the King,5.8
4000000,335053,3.502256,2015-10-23,0.0,100.0,My Big Night,5.2
3200000,69636,0.802284,2005-10-14,0.0,150.0,Ghajini,6.6
2200000,62756,1.132835,2010-05-28,9700000.0,154.0,Singam,6.9
1,49029,0.43849,2003-05-05,3.0,140.0,Saamy,5.8
16000000,86718,2.252517,2011-10-26,98900000.0,168.0,7Aum Arivu,6.6
4000000,18377,3.088483,2006-12-14,0.0,120.0,200 Pounds Beauty,6.6
1000000,219247,1.438547,2013-10-08,0.0,88.0,Zombie Night,3.4
150000,260500,0.036631,2012-12-21,0.0,46.0,Legion of the Black,0.0
10000000,380111,5.42046,2016-04-21,27305571.0,138.0,Flight Crew,6.8
17000000,332567,13.689175,2016-06-24,119100758.0,86.0,The Shallows,6.2
5000000,334557,2.226677,2015-11-13,0.0,98.0,Port of Call,6.1
200000,70527,0.164585,2002-01-01,286000.0,95.0,A Little Night Music,7.8
500000,57186,1.018477,2010-10-06,198.0,97.0,Skinning,5.9
11000000,122800,5.973229,2012-08-10,0.0,96.0,Freelancers,4.7
2000000,264555,1.753599,2014-04-12,0.0,83.0,Death Clique,6.1
22000000,280690,7.366331,2014-07-25,55000000.0,146.0,Kick,6.0
3500000,22315,1.280578,2004-11-12,9250000.0,159.0,Aitraaz,4.9
137731,89868,1.78367,1997-09-25,1778391.0,83.0,Paws,3.9
412000,52406,0.086169,2009-05-26,0.0,72.0,Fresh,8.3
100,78573,0.644469,2004-01-01,0.0,91.0,The Gerson Miracle,6.8
500000,117102,0.806212,2012-05-22,0.0,90.0,The Perfect Human Diet,5.6
500,119430,0.249644,2012-07-02,0.0,106.0,Owned & Operated,0.0
8575000,290098,16.727405,2016-06-01,1983204.0,145.0,The Handmaiden,8.1
200000,289519,0.111754,2003-11-01,0.0,90.0,Blues Story,4.0
170000000,241259,14.61608,2016-05-25,299370084.0,113.0,Alice Through the Looking Glass,6.5
140000000,267935,18.769476,2016-06-01,183345589.0,120.0,The BFG,6.0
19000000,223702,17.56963,2016-07-11,140705322.0,83.0,Sausage Party,5.6
5000000,334533,16.519276,2016-07-02,5879736.0,119.0,Captain Fantastic,7.9
3537415,374475,9.117054,2016-07-14,1390172.0,162.0,Toni Erdmann,7.3
5000,250880,1.725653,2013-01-27,0.0,350.0,Adolf Hitler: The Greatest Story Never Told,5.5
1000000,56491,0.632334,2006-04-21,0.0,88.0,In Her Line of Fire,3.3
1500000,375199,0.338503,2016-03-04,0.0,149.0,Jai Gangaajal,4.9
3200000,337154,5.510288,2016-04-05,4267218.0,100.0,The Meddler,6.0
4881000,188183,2.32186,2013-03-20,81350000.0,123.0,Finding Mr. Right,6.3
90000000,291805,39.540653,2016-06-02,334901337.0,129.0,Now You See Me 2,6.7
130000,42082,0.106839,1984-03-01,0.0,78.0,Another State of Mind,5.8
37,94643,0.371776,1905-07-03,0.0,7.0,Rescued by Rover,6.7
12000000,299782,0.238154,2018-12-31,0.0,0.0,The Other Side of the Wind,0.0
1490000,332872,6.768165,2016-04-08,0.0,96.0,Julieta,7.0
30000000,339397,9.2467,2016-05-11,43763247.0,96.0,Café Society,6.4
2700000,268618,1.658231,2014-05-16,0.0,125.0,Life in a Fishbowl,7.6
3500000,107775,1.03949,2012-03-02,0.0,104.0,The Orheim Company,6.3
4750000,348675,2.18891,2016-04-21,0.0,110.0,The Day Will Come,8.2
900000,80362,0.371581,2011-03-11,0.0,90.0,Savage,6.0
3500000,391617,0.93037,2016-04-14,0.0,92.0,Kóblic,6.3
4000000,48417,1.123992,2010-08-26,0.0,113.0,The Stool Pigeon,5.4
3000000,347031,9.196678,2016-06-24,4210454.0,97.0,Swiss Army Man,6.8
500,378348,1.398756,2016-02-03,50.0,126.0,A Violent Prosecutor,7.6
2000000,374458,2.840429,2016-05-20,343617.0,127.0,Graduation,6.7
50000,322745,0.125118,2015-02-09,0.0,111.0,Counting,8.3
600000,335409,3.812053,2015-11-04,0.0,84.0,Sharkansas Women's Prison Massacre,5.7
3000000,391375,0.659235,2016-04-12,0.0,87.0,The Bandit Hound,8.0
500,57313,1.184452,2010-09-28,0.0,85.0,8213: Gacy House,3.2
200000,29798,0.081074,2007-07-01,0.0,80.0,Dead Man's Hand,4.5
135000000,308531,13.047776,2016-06-01,245623848.0,112.0,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8
2000000,30641,0.901783,2007-06-07,0.0,86.0,Grizzly Rage,3.6
4000000,257345,12.187189,2016-05-13,10898293.0,92.0,The Darkness,4.5
430000,397403,0.203742,2016-05-11,0.0,71.0,Brexit: The Movie,6.3
370000,322506,0.667803,2015-10-09,0.0,90.0,Elstree 1976,6.1
5100000,298459,8.323292,2014-11-12,0.0,111.0,Next Time I'll Aim for the Heart,5.6
3347850,58522,2.906503,2011-04-01,1248748.0,108.0,Boris - Il film,6.8
40000000,259693,14.767317,2016-05-13,320170008.0,134.0,The Conjuring 2,7.0
12000000,75198,4.826919,2011-10-05,0.0,0.0,Bienvenue à bord,5.3
4000000,84228,2.22594,2011-09-24,0.0,92.0,Julia X,4.4
2023920,366564,4.72778,2015-12-09,0.0,90.0,Comment c'est Loin,7.2
144000000,43074,17.162744,2016-07-14,229147509.0,116.0,Ghostbusters,5.3
20000000,61294,1.393826,2011-01-31,0.0,100.0,You and I,4.9
5000,25625,1.33737,1970-04-10,0.0,90.0,Multiple Maniacs,6.1
2004384,343724,1.090345,2015-06-20,0.0,100.0,Identicals,4.1
996519,226437,1.591464,2013-10-11,0.0,107.0,Life Feels Good,7.5
50000000,302699,11.374041,2016-06-15,216972543.0,107.0,Central Intelligence,6.2
5980000,398535,4.195845,2016-06-17,14900000.0,149.0,Udta Punjab,7.4
1600000,376263,0.105145,2016-04-02,0.0,125.0,How to Let Go of the World and Love All the Things Climate Can't Change,4.0
5000000,35891,1.801287,2005-03-05,0.0,92.0,Mansquito,4.8
349999,46548,0.153376,2006-08-12,0.0,89.0,Header,5.8
5069632,377213,1.434237,2016-06-10,4817642.0,136.0,Te3n,6.8
120000000,324668,19.133256,2016-07-27,415484914.0,123.0,Jason Bourne,5.9
3700000,323426,1.244056,2015-02-06,0.0,135.0,Shamitabh,5.8
12500000,312113,2.107069,2012-12-07,0.0,95.0,Black November,6.4
521873,393562,1.668794,2016-06-24,1013926.0,127.0,Raman Raghav 2.0,7.1
180000000,258489,45.38298,2016-06-29,356743061.0,109.0,The Legend of Tarzan,5.5
10000000,316727,13.1789,2016-06-29,118587880.0,105.0,The Purge: Election Year,6.1
33000000,316023,12.237571,2016-07-07,77068246.0,98.0,Mike and Dave Need Wedding Dates,5.9
105000000,278154,20.151037,2016-06-23,408579038.0,100.0,Ice Age: Collision Course,5.6
4900000,345911,11.494907,2016-07-21,148868835.0,81.0,Lights Out,6.3
65000000,294272,12.189941,2016-08-10,143695338.0,102.0,Pete's Dragon,6.2
10000000,333386,5.927867,2016-06-24,4500.0,110.0,The Duel,5.5
1000000,89904,0.425629,1995-03-09,0.0,0.0,The Demolitionist,5.3
5000000,53010,4.105063,2011-01-05,0.0,87.0,La Chance de ma vie,5.6
15000000,359412,6.389818,2016-07-01,0.0,107.0,Marauders,5.9
85876,346641,2.647094,2015-07-01,0.0,88.0,The Nightmare,6.3
522360,324322,0.074027,2015-10-13,0.0,105.0,They Will Have to Kill Us First,5.0
75,209645,0.006201,2008-08-12,0.0,82.0,Pond Hockey,0.0
1200000,184710,0.70729,2013-03-09,0.0,75.0,Quarantine L.A.,4.0
354000,262260,0.005051,1929-04-08,0.0,123.0,The Desert Song,0.0
1220000,254664,0.497461,2014-01-30,0.0,102.0,The Journey,7.7
500000,66780,0.142783,2001-06-13,0.0,93.0,The Journey,5.3
2000000,394047,1.638785,2016-07-08,0.0,101.0,The Dog Lover,5.3
6000000,364051,6.915263,2016-02-10,0.0,115.0,The Innocents,7.1
840000,394499,1.357903,2016-06-30,0.0,90.0,Porta dos Fundos: Contrato Vitalício,4.3
19000000,328387,14.9837,2016-07-27,85241496.0,96.0,Nerve,7.1
8000000,389425,2.202722,2016-05-06,0.0,106.0,Code of Honor,4.1
2,272720,0.003245,1967-05-29,0.0,18.0,You're Human Like the Rest of Them,0.0
60000000,363676,18.275689,2016-09-07,238470033.0,96.0,Sully,7.0
1000000,385031,2.683914,2016-02-27,0.0,94.0,Dirty Lies,6.7
10000000,93091,0.198348,2012-07-06,0.0,95.0,Crazy Eyes,4.3
10400000,376812,6.070606,2016-07-06,102000000.0,170.0,Sultan,7.0
1900000,372297,1.188662,2015-12-24,5900000.0,130.0,Charlie,7.4
500000,54893,0.152431,2007-06-15,0.0,90.0,One Day Like Rain,4.7
500000,263416,0.966179,2014-04-15,0.0,90.0,Dead Sea,2.4
5455000,360249,50.949523,2016-02-12,0.0,99.0,The Last King,5.2
4180000,15467,1.506777,2008-07-18,11000000.0,153.0,Kismat Konnection,5.0
100000,349086,0.505016,2015-07-18,0.0,60.0,Bitcoin: The End of Money as We Know It,6.6
25000000,325789,11.504398,2016-07-13,15436808.0,127.0,The Infiltrator,6.6
40000000,308266,16.453573,2016-08-17,86234523.0,114.0,War Dogs,6.8
6700000,351809,4.987123,2016-03-03,12118661.0,96.0,To Steal from a Thief,6.1
150000,98948,9.109894,2012-05-29,0.0,90.0,Abraham Lincoln vs. Zombies,4.2
500000,54821,0.177464,1992-10-05,0.0,6.0,Adam,6.0
5000,22750,0.039707,1941-04-26,0.0,57.0,The Blood of Jesus,5.0
1000000,397873,1.494695,2016-05-17,0.0,90.0,Cyborg X,4.6
4000000,403232,3.028021,2016-09-01,0.0,107.0,Vigilante Diaries,4.7
12000000,282024,1.685233,2014-07-10,0.0,120.0,The Iron Ivan,6.2
10,407036,0.196099,2016-07-12,0.0,0.0,On the Brain,4.0
4100000,76348,0.022568,1979-05-23,0.0,112.0,Us Two,9.0
1200000,356626,1.35894,2015-11-11,0.0,95.0,Black,6.4
3500000,382322,6.488277,2016-07-21,3775000.0,72.0,Batman: The Killing Joke,6.2
75000,173689,0.251353,1928-07-18,1200000.0,57.0,Lights of New York,5.7
40000,303856,0.67191,2014-10-31,0.0,82.0,The Presence,3.9
10000000,35165,1.216923,1990-09-01,0.0,87.0,The Rainbow Thief,5.5
20000000,376659,9.362056,2016-07-28,183936074.0,100.0,Bad Moms,6.3
12000000,338766,12.565896,2016-08-12,37589296.0,102.0,Hell or High Water,7.2
8600000,383869,6.409925,2016-06-01,0.0,97.0,Back to Mom's,5.6
9900000,300669,25.869883,2016-08-25,157100845.0,88.0,Don't Breathe,6.7
5500000,403119,52.854103,2017-06-15,44235023.0,89.0,47 Meters Down,5.1
5000000,391995,1.628629,2016-07-01,13000000.0,107.0,Hillary's America: The Secret History of the Democratic Party,6.6
5,47034,0.00188,1999-01-01,135.0,141.0,The Cherry Orchard,0.0
500000,54583,0.023944,2004-01-12,0.0,89.0,Hollywood North,0.0
13500000,368940,8.969705,2016-02-04,3342697.0,90.0,Robinson Crusoe,5.8
600000,228496,2.558803,2014-05-16,0.0,85.0,Sx_Tape,3.3
150000,180691,0.817968,2012-06-22,0.0,60.0,David Bowie & the Story of Ziggy Stardust,6.7
959300,199916,1.847632,1980-12-17,0.0,0.0,Whitey,6.9
9000000,376660,9.51953,2016-11-18,18803648.0,104.0,The Edge of Seventeen,7.3
8000000,159550,0.038998,2001-09-23,0.0,85.0,The Last Brickmaker in America,7.0
800000,309579,0.010448,2008-02-04,0.0,58.0,Prince Among Slaves,0.0
9000000,351339,8.475983,2016-08-12,4600000.0,120.0,Anthropoid,6.9
13000000,309886,7.146017,2016-08-11,0.0,88.0,Blood Father,6.2
12500000,366656,3.540621,2015-11-12,0.0,84.0,Snowtime!,5.4
9804690,337674,8.226065,2016-05-25,2341534.0,130.0,Elle,6.6
2000000,399894,3.264792,2016-04-16,0.0,120.0,Daylight's End,5.3
120000,105506,0.485424,2012-05-03,130000.0,130.0,Grandmaster,6.1
566000,392554,0.107335,2016-04-08,0.0,105.0,The Days That Confused,7.0
24000,268956,0.514965,2011-01-01,0.0,110.0,Bubblegum and Broken Fingers,2.3
350000,296472,0.755105,2012-06-15,0.0,92.0,Wedding Day,5.0
8820000,396535,22.685169,2016-07-20,2129768.0,118.0,Train to Busan,7.7
9900000,368031,14.282584,2016-01-07,2400000.0,92.0,Friend Request,5.3
800000,391088,0.174353,2015-11-30,0.0,86.0,The Making of Trump,2.5
25000,56296,0.455584,2010-06-01,0.0,0.0,Deuce of Spades,5.3
2600000,34989,2.177976,2009-09-30,0.0,90.0,Slovenian Girl,5.9
835000,61999,1.648043,1997-05-23,0.0,110.0,Sara,7.0
45,35733,0.648648,2006-06-30,0.0,71.0,Amateur Porn Star Killer,4.7
2500000,22745,1.800496,2009-09-24,0.0,85.0,The Seamstress,4.0
560,132765,0.038832,2008-01-08,0.0,90.0,Stone & Ed,1.0
40000000,278924,14.288577,2016-08-25,125729635.0,99.0,Mechanic: Resurrection,5.3
35000000,332285,10.629806,2016-09-02,0.0,94.0,Antibirth,4.8
90000000,333484,13.809622,2016-09-14,162360636.0,132.0,The Magnificent Seven,5.9
3000000,407375,4.236209,2016-08-02,0.0,100.0,Sniper: Ghost Shooter,5.5
15000000,32147,0.732814,1985-01-01,3360800.0,107.0,Starchaser: The Legend of Orin,6.8
32000000,270774,10.912208,2016-07-21,58500000.0,107.0,Skiptrace,5.5
4000000,376867,14.171675,2016-10-21,65046687.0,111.0,Moonlight,7.3
4531653,271706,2.238595,2016-07-08,84552250.0,100.0,Big Fish & Begonia,6.3
5210000,348668,6.859858,2016-03-03,5900000.0,112.0,A Conspiracy of Faith,6.8
4,19723,2.010946,2005-06-03,0.0,87.0,The League of Gentlemen's Apocalypse,6.6
2000000,71559,0.23091,2010-04-08,0.0,92.0,Love Like Poison,6.3
7000000,228034,1.906459,2016-06-13,0.0,94.0,The Bronx Bull,5.7
3000000,330982,10.753568,2016-07-22,0.0,115.0,The Childhood of a Leader,5.9
25000000,213681,9.434588,2016-09-29,29200000.0,94.0,Masterminds,5.6
200000,393841,0.902294,2016-07-29,5500000.0,124.0,Pelli Choopulu,7.8
1000000,392572,7.333139,2016-08-12,0.0,150.0,Rustom,7.3
60000000,313297,12.321832,2016-08-18,69929545.0,102.0,Kubo and the Two Strings,7.7
35000000,95610,10.754139,2016-09-14,211952420.0,123.0,Bridget Jones's Baby,6.3
20000000,283552,8.483245,2016-09-02,25956113.0,133.0,The Light Between Oceans,6.9
8000000,377264,12.521071,2016-09-01,8810591.0,92.0,Morgan,5.7
15000000,317557,6.164561,2016-09-23,10367161.0,124.0,Queen of Katwe,7.1
110000000,296524,13.1984,2016-09-29,121790373.0,107.0,Deepwater Horizon,6.5
110000000,283366,36.262655,2016-09-28,296485719.0,127.0,Miss Peregrine's Home for Peculiar Children,6.5
45000000,346685,10.217291,2016-10-05,173185859.0,112.0,The Girl on the Train,6.2
8500000,369883,10.222143,2016-10-07,19985196.0,92.0,Middle School: The Worst Years of My Life,6.9
44000000,302946,13.465656,2016-10-14,155160045.0,128.0,The Accountant,6.9
980000,298721,2.535419,2015-09-02,0.0,122.0,Cemetery of Splendour,4.4
3000000,317930,0.968473,2016-03-31,0.0,101.0,Compadres,5.2
5000000,347126,5.957998,2016-04-01,23507567.0,121.0,God's Not Dead 2,5.6
18700000,366080,2.017961,2016-07-22,74000000.0,150.0,Kabali,5.9
38000000,406429,3.109967,2016-07-28,0.0,130.0,League of Gods,5.0
15050000,402672,1.423358,2016-08-11,16180000.0,155.0,Mohenjo Daro,6.7
50663,72640,1.628504,1937-11-05,0.0,9.0,The Old Mill,7.7
8138338,368942,3.55933,2016-10-07,1864266.0,125.0,A Quiet Passion,7.5
4000000,348677,7.772375,2016-02-11,0.0,105.0,The Model,5.9
838403,139521,1.638668,2013-01-11,0.0,150.0,Matru Ki Bijlee Ka Mandola,5.6
3250000,2324,1.393391,2006-09-19,32788.0,107.0,Local Color,6.1
4330000,140380,1.1939,2012-11-29,0.0,135.0,26 Years,6.7
110,46028,0.643316,1992-12-17,0.0,0.0,Puerto Escondido,6.5
800000,316784,0.772555,2015-05-26,0.0,111.0,The Black Hole,3.2
1000000,33714,0.594488,2007-04-19,404785.0,112.0,I'm Staying,5.8
20000000,184341,6.482559,2016-08-26,0.0,105.0,Hands of Stone,6.0
15000000,315011,9.285519,2016-07-29,77000000.0,120.0,Shin Godzilla,6.6
7000000,412678,6.942043,2016-05-19,0.0,99.0,Cartels,5.0
500000,54837,0.160818,1991-12-28,0.0,100.0,Highway Patrolman,8.0
1100000,369202,1.78089,2016-08-19,0.0,90.0,Lake Bodom,5.6
5000000,51822,1.138867,2002-11-08,0.0,104.0,Love Hurts,6.5
2115000,110669,0.109913,1950-03-31,2039000.0,92.0,Wabash Avenue,7.0
350000,27696,0.116875,2006-01-01,0.0,90.0,The Thirsting,5.0
100000,180095,0.705263,2013-03-22,0.0,89.0,Refuge,5.3
2,116514,0.629428,2011-04-14,0.0,98.0,The Forest,2.5
2200000,351037,5.174641,2015-10-14,0.0,93.0,The Ardennes,7.2
25000000,245692,2.443432,2014-11-26,0.0,149.0,The Search,7.1
10000000,58365,0.702693,2010-12-03,0.0,119.0,Just Call Me Nobody,5.0
762241,377273,4.860265,2016-09-01,285930.0,140.0,Aquarius,7.5
6229577,363841,4.068005,2016-04-26,0.0,110.0,Guernica,5.3
80000,273856,0.417469,2013-12-30,0.0,90.0,Cruel Will,3.4
500000,410537,2.429089,2016-04-01,0.0,84.0,The Amityville Terror,4.4
